4.38 7.11 3.00
5.80 15.17 4.00
0.67 0.39 0.00
5.46 15.06 4.00
4.51 14.59 4.00
-1.09 -0.49 0.00
9.98 2.44 2.00
4.51 15.80 4.00
9.96 7.65 3.00
10.09 3.12 2.00
6.40 5.95 3.00
1.75 6.59 1.00
9.67 3.49 2.00
0.50 -1.59 0.00
7.35 6.41 3.00
10.02 2.53 2.00
0.00 0.00 0.00
10.14 5.92 2.00
2.68 4.05 1.00
10.23 2.88 2.00
3.57 15.19 4.00
1.51 -0.24 0.00
1.96 5.71 1.00
9.55 4.60 2.00
7.90 8.57 3.00
8.08 6.38 3.00
9.96 3.47 2.00
9.98 3.47 2.00
1.58 6.65 1.00
1.73 4.56 1.00
1.59 4.62 1.00
1.89 5.80 1.00
1.69 5.34 1.00
9.91 4.86 2.00
10.07 2.83 2.00
7.85 8.25 3.00
9.55 1.41 2.00
2.81 -0.28 0.00
9.86 3.64 2.00
8.02 5.31 3.00
0.00 0.00 0.00
9.90 3.05 2.00
10.00 2.89 2.00
10.24 1.36 2.00
1.83 5.74 1.00
3.87 15.12 4.00
4.22 14.60 4.00
4.64 15.00 4.00
6.38 4.79 3.00
2.55 0.42 0.00
7.45 6.48 3.00
6.26 4.57 3.00
10.37 2.94 2.00
9.58 2.04 2.00
2.35 -0.93 0.00
0.00 0.00 0.00
6.06 15.58 4.00
2.03 8.01 1.00
0.15 0.84 0.00
3.73 8.53 3.00
7.83 10.64 3.00
7.38 8.11 3.00
10.08 0.65 2.00
5.74 4.74 3.00
8.61 3.90 3.00
9.51 4.94 2.00
4.93 14.98 4.00
5.54 14.47 4.00
0.66 1.08 0.00
2.47 8.17 1.00
9.78 2.64 2.00
1.82 2.78 1.00
9.77 3.03 2.00
0.14 0.86 0.00
1.69 2.61 1.00
10.09 1.90 2.00
4.84 14.57 4.00
6.75 14.71 4.00
1.93 5.08 1.00
5.67 14.77 4.00
2.24 0.26 0.00
2.16 -0.50 0.00
10.35 3.15 2.00
10.58 2.00 2.00
9.89 3.15 2.00
1.06 -0.33 0.00
4.94 15.21 4.00
2.86 4.32 1.00
4.65 4.96 3.00
2.51 0.64 0.00
5.30 15.34 4.00
0.00 0.00 0.00
0.00 0.00 0.00
12.30 7.78 3.00
5.09 8.68 3.00
9.65 3.99 2.00
9.72 2.04 2.00
5.37 14.32 4.00
3.69 14.95 4.00
4.60 15.63 4.00
9.35 6.87 3.00
5.34 15.27 4.00
0.12 0.10 0.00
10.08 1.66 2.00
9.39 9.00 3.00
10.78 2.74 2.00
4.34 14.84 4.00
4.98 14.90 4.00
5.76 15.28 4.00
10.59 7.60 3.00
9.82 0.92 2.00
10.01 6.42 2.00
-1.04 0.39 0.00
-0.17 0.91 0.00
6.00 9.45 3.00
0.00 0.00 0.00
9.97 1.30 2.00
4.64 14.48 4.00
1.25 3.77 1.00
2.48 5.87 1.00
10.31 0.94 2.00
9.85 2.27 2.00
6.47 14.90 4.00
10.68 2.81 2.00
0.86 -1.05 0.00
10.70 8.33 3.00
2.35 -0.04 0.00
1.78 4.73 1.00
-1.90 -0.74 0.00
1.30 -0.92 0.00
4.57 14.46 4.00
2.37 5.31 1.00
3.39 15.20 4.00
9.81 2.86 2.00
0.86 0.12 0.00
10.12 2.18 2.00
10.15 2.63 2.00
9.65 1.21 2.00
0.00 0.00 0.00
0.24 0.20 0.00
5.04 15.49 4.00
10.34 2.94 2.00
0.00 0.00 0.00
2.00 3.41 1.00
-0.23 -0.12 0.00
9.61 3.00 2.00
9.74 2.81 2.00
0.61 -2.75 0.00
9.57 2.77 2.00
11.16 9.05 3.00
6.36 5.20 3.00
2.79 5.11 1.00
9.71 0.87 2.00
0.33 1.00 0.00
2.26 6.04 1.00
0.35 0.38 0.00
9.92 2.83 2.00
5.68 14.67 4.00
5.47 4.93 3.00
7.64 8.44 3.00
6.21 9.26 3.00
10.35 3.01 2.00
-1.15 0.59 0.00
5.37 14.38 4.00
1.68 5.86 1.00
1.05 0.23 0.00
9.56 2.29 2.00
0.00 0.00 0.00
9.83 3.60 2.00
2.69 3.53 1.00
5.78 15.19 4.00
9.75 0.76 2.00
0.00 0.00 0.00
2.78 3.96 1.00
10.55 2.96 2.00
9.65 2.88 2.00
9.71 3.55 2.00
0.18 -0.17 0.00
5.61 15.20 4.00
2.49 4.92 1.00
1.87 5.35 1.00
5.80 15.30 4.00
2.41 1.35 0.00
10.19 2.09 2.00
10.20 2.65 2.00
5.90 9.95 3.00
9.53 3.03 2.00
2.00 -0.59 0.00
1.13 -1.55 0.00
5.86 14.50 4.00
1.77 0.41 0.00
0.00 0.00 0.00
2.08 5.36 1.00
1.38 0.37 0.00
6.88 14.45 4.00
0.00 0.00 0.00
1.92 6.32 1.00
0.00 0.00 0.00
2.93 -1.33 0.00
2.04 5.32 1.00
1.17 5.08 1.00
9.72 2.72 2.00
1.46 6.05 1.00
9.72 1.24 2.00
9.69 2.99 2.00
9.63 6.80 3.00
4.66 8.30 3.00
1.83 4.65 1.00
2.00 2.34 1.00
2.10 5.56 1.00
10.10 0.91 2.00
5.06 14.85 4.00
5.52 15.07 4.00
10.02 2.54 2.00
3.32 10.64 3.00
1.37 6.04 1.00
6.43 14.91 4.00
0.00 0.00 0.00
10.32 0.83 2.00
4.60 14.48 4.00
3.97 15.13 4.00
2.83 1.36 1.00
0.00 0.00 0.00
4.47 15.74 4.00
7.53 7.52 3.00
3.94 15.51 4.00
5.37 16.01 4.00
4.88 14.96 4.00
10.21 1.69 2.00
9.86 2.11 2.00
2.38 3.99 1.00
0.81 0.70 0.00
1.32 -1.15 0.00
9.76 2.86 2.00
1.36 7.31 1.00
5.90 14.73 4.00
11.48 7.23 3.00
0.00 0.00 0.00
9.78 1.24 2.00
10.31 3.34 2.00
9.64 5.67 2.00
6.08 15.14 4.00
4.30 10.93 3.00
1.16 -0.16 0.00
5.78 14.57 4.00
10.30 3.48 2.00
1.46 5.52 1.00
0.00 0.00 0.00
9.94 1.13 2.00
0.00 0.00 0.00
0.00 0.00 0.00
5.14 15.13 4.00
0.65 0.59 0.00
10.56 1.57 2.00
10.22 8.65 3.00
10.33 1.65 2.00
5.17 7.51 3.00
1.20 -1.05 0.00
2.20 -0.28 0.00
10.13 0.83 2.00
2.11 5.28 1.00
2.32 0.83 0.00
2.20 -0.58 0.00
9.86 3.73 2.00
0.00 0.00 0.00
5.60 14.75 4.00
0.00 0.00 0.00
-0.84 0.30 0.00
10.17 8.32 3.00
3.55 15.38 4.00
10.43 4.99 2.00
10.08 3.58 2.00
1.86 2.07 1.00
5.95 14.65 4.00
6.19 5.97 3.00
9.78 3.78 2.00
3.62 15.32 4.00
7.44 9.80 3.00
9.85 2.66 2.00
10.02 1.73 2.00
2.35 7.35 1.00
9.98 2.63 2.00
10.08 2.62 2.00
2.20 2.79 1.00
7.29 14.79 4.00
6.95 15.79 4.00
1.17 3.99 1.00
9.56 2.90 2.00
0.00 0.00 0.00
1.03 -1.22 0.00
4.48 15.21 4.00
3.43 14.76 4.00
5.05 15.54 4.00
7.20 3.10 3.00
0.90 -0.24 0.00
0.69 0.10 0.00
9.81 1.81 2.00
2.00 0.17 0.00
4.84 15.27 4.00
6.85 14.45 4.00
9.77 2.32 2.00
9.84 3.22 2.00
1.15 -0.22 0.00
0.00 0.00 0.00
-0.66 0.10 0.00
5.87 11.20 3.00
0.00 0.00 0.00
1.95 5.83 1.00
1.28 2.22 0.00
9.82 3.64 2.00
3.26 7.18 3.00
1.37 -1.22 0.00
9.58 6.11 3.00
5.51 5.63 3.00
1.63 5.78 1.00
6.31 14.79 4.00
4.79 14.64 4.00
3.34 -1.43 0.00
9.80 0.25 2.00
9.64 3.94 2.00
5.22 15.31 4.00
1.98 7.90 1.00
1.90 4.56 1.00
9.69 8.93 3.00
10.44 9.82 3.00
10.01 1.41 2.00
1.24 4.06 1.00
10.12 2.56 2.00
7.12 6.75 3.00
2.18 4.27 1.00
1.90 0.66 0.00
0.00 0.00 0.00
2.00 6.46 1.00
7.04 6.31 3.00
2.05 6.63 1.00
2.79 4.65 1.00
0.00 0.00 0.00
10.40 3.11 2.00
2.97 0.90 0.00
10.07 3.25 2.00
10.11 5.79 2.00
10.09 0.62 2.00
6.29 15.56 4.00
1.99 -0.05 0.00
5.78 14.72 4.00
7.45 8.85 3.00
2.14 0.41 0.00
9.44 8.26 3.00
5.01 15.25 4.00
1.06 -0.70 0.00
2.16 -0.07 0.00
10.49 1.90 2.00
1.46 1.33 0.00
7.84 7.73 3.00
0.00 0.00 0.00
2.85 5.44 1.00
1.32 3.39 1.00
1.56 -0.03 0.00
4.66 14.00 4.00
0.00 0.00 0.00
0.00 0.00 0.00
4.20 14.15 4.00
4.29 15.06 4.00
9.50 6.98 3.00
10.10 3.85 2.00
3.27 6.01 1.00
5.31 14.47 4.00
9.77 4.23 2.00
4.12 -0.39 0.00
9.76 1.75 2.00
1.62 1.75 1.00
9.84 2.92 2.00
9.66 6.92 2.00
2.03 3.55 1.00
1.38 5.36 1.00
3.84 15.46 4.00
10.14 1.63 2.00
5.32 15.75 4.00
4.26 15.14 4.00
8.05 8.95 3.00
10.22 2.44 2.00
5.03 15.20 4.00
9.93 4.33 2.00
5.10 15.01 4.00
0.00 0.00 0.00
9.84 5.05 2.00
0.00 0.00 0.00
5.59 15.36 4.00
0.48 -0.67 0.00
0.00 0.00 0.00
10.26 2.48 2.00
6.24 9.60 3.00
10.04 4.36 2.00
9.77 1.89 2.00
0.56 1.20 0.00
5.05 13.71 4.00
4.75 14.80 4.00
9.68 3.09 2.00
9.84 4.93 2.00
4.02 6.20 3.00
10.08 3.50 2.00
2.11 -0.56 0.00
10.32 1.67 2.00
0.00 0.00 0.00
9.35 3.98 2.00
9.40 0.50 2.00
6.56 14.63 4.00
3.09 5.39 3.00
1.78 -0.45 0.00
10.28 3.11 2.00
9.95 2.74 2.00
5.08 13.84 4.00
9.30 6.48 3.00
5.68 14.81 4.00
5.31 8.09 3.00
1.38 0.35 0.00
0.00 0.00 0.00
5.70 15.19 4.00
10.60 2.69 2.00
9.78 4.02 2.00
0.87 -0.33 0.00
0.00 0.00 0.00
9.86 3.86 2.00
5.42 14.74 4.00
2.42 -1.15 0.00
10.59 4.07 2.00
0.36 1.18 0.00
3.45 -0.82 0.00
1.52 0.37 0.00
0.87 -0.23 0.00
0.00 0.00 0.00
0.00 0.00 0.00
10.27 4.02 2.00
8.38 9.52 3.00
1.91 1.03 0.00
10.24 3.30 2.00
1.38 -0.66 0.00
0.95 0.23 0.00
2.30 0.01 0.00
0.00 0.00 0.00
3.29 6.42 3.00
2.06 -0.30 0.00
10.38 4.05 2.00
4.32 8.69 3.00
4.56 15.51 4.00
1.09 -0.64 0.00
4.92 15.02 4.00
9.96 2.43 2.00
4.71 14.66 4.00
3.98 15.18 4.00
0.00 0.00 0.00
1.73 1.33 0.00
2.20 5.98 1.00
0.00 0.00 0.00
10.38 3.67 2.00
0.73 -0.08 0.00
1.95 -1.68 0.00
1.92 2.57 1.00
0.00 0.00 0.00
10.59 2.84 2.00
0.00 0.00 0.00
10.29 1.76 2.00
5.62 15.26 4.00
0.78 -0.44 0.00
1.83 1.15 0.00
7.72 5.44 3.00
9.63 3.88 2.00
1.64 -0.65 0.00
10.02 3.57 2.00
6.84 14.61 4.00
10.13 4.54 2.00
1.29 -1.37 0.00
2.57 3.66 1.00
1.69 6.26 1.00
3.19 5.21 1.00
6.83 7.46 3.00
1.49 6.03 1.00
1.48 0.45 0.00
9.73 2.05 2.00
4.20 15.17 4.00
10.28 0.72 2.00
8.30 8.91 3.00
5.69 14.38 4.00
-0.48 -0.27 0.00
0.00 0.00 0.00
4.02 15.01 4.00
2.29 2.73 1.00
5.88 5.79 3.00
3.35 0.15 0.00
1.13 -0.20 0.00
10.24 4.61 2.00
10.19 2.93 2.00
10.04 3.15 2.00
0.23 -0.21 0.00
4.84 15.59 4.00
9.66 3.08 2.00
5.21 15.39 4.00
10.25 3.58 2.00
1.83 -0.45 0.00
6.04 14.30 4.00
-0.41 0.20 0.00
5.37 14.79 4.00
7.19 9.45 3.00
0.00 0.00 0.00
10.99 9.67 3.00
10.52 2.51 2.00
1.03 5.01 1.00
7.21 7.12 3.00
9.99 0.92 2.00
0.48 0.55 0.00
6.53 5.61 3.00
2.07 0.94 0.00
4.16 14.37 4.00
5.73 15.94 4.00
10.41 2.28 2.00
1.67 -0.44 0.00
2.15 4.84 1.00
1.35 1.52 0.00
5.76 14.64 4.00
7.37 5.77 3.00
2.55 -0.48 0.00
9.54 3.00 2.00
4.91 14.73 4.00
5.67 15.34 4.00
0.00 0.00 0.00
9.70 3.68 2.00
10.60 3.84 2.00
0.00 0.00 0.00
10.05 2.54 2.00
2.02 4.32 1.00
10.27 3.93 2.00
0.00 0.00 0.00
4.98 14.61 4.00
9.87 3.36 2.00
9.70 3.44 2.00
0.00 0.00 0.00
1.74 6.63 1.00
9.61 5.56 2.00
1.36 3.54 1.00
7.67 5.06 3.00
0.92 6.49 1.00
3.20 3.64 1.00
1.82 -2.16 0.00
9.92 1.52 2.00
9.88 0.17 2.00
7.70 7.64 3.00
4.81 15.02 4.00
10.23 6.18 3.00
1.54 3.46 1.00
10.60 4.80 2.00
0.00 0.00 0.00
5.07 15.10 4.00
1.43 5.59 1.00
0.00 0.00 0.00
7.18 5.35 3.00
9.73 2.37 2.00
2.87 14.78 4.00
1.35 0.31 0.00
5.72 15.49 4.00
9.59 3.66 2.00
1.62 2.97 1.00
9.84 3.28 2.00
5.00 14.55 4.00
9.39 3.93 2.00
4.92 14.70 4.00
0.90 0.51 0.00
1.28 0.04 0.00
1.70 4.63 1.00
5.39 15.65 4.00
9.61 3.40 2.00
0.18 -0.33 0.00
6.31 13.98 4.00
0.00 0.00 0.00
5.49 15.78 4.00
2.79 3.44 1.00
10.17 1.16 2.00
0.47 2.02 0.00
0.00 0.00 0.00
9.35 4.57 2.00
1.91 1.26 0.00
0.00 0.00 0.00
4.40 14.91 4.00
3.54 14.91 4.00
9.81 4.27 2.00
4.67 14.98 4.00
2.03 5.51 1.00
8.33 10.39 3.00
2.37 0.39 0.00
4.10 15.01 4.00
-0.03 -0.25 0.00
6.50 14.91 4.00
8.25 6.22 3.00
1.55 0.63 0.00
10.05 4.85 2.00
-0.61 -1.43 0.00
10.02 1.88 2.00
0.76 -0.50 0.00
9.80 4.78 2.00
1.57 6.52 1.00
5.20 9.45 3.00
0.00 0.00 0.00
1.67 -0.12 0.00
1.71 -0.16 0.00
0.00 0.00 0.00
10.64 3.42 2.00
10.17 0.16 2.00
10.03 3.23 2.00
10.04 3.85 2.00
7.14 4.92 3.00
-0.68 -0.32 0.00
1.48 4.07 1.00
8.89 14.61 4.00
9.97 0.26 2.00
10.11 1.77 2.00
6.30 15.81 4.00
0.65 -0.15 0.00
5.58 15.34 4.00
-0.78 -1.25 0.00
0.00 0.00 0.00
6.37 15.43 4.00
0.00 0.00 0.00
0.00 0.00 0.00
0.94 4.67 1.00
3.84 15.07 4.00
9.68 2.39 2.00
9.92 2.12 2.00
10.28 3.87 2.00
8.09 9.98 3.00
10.15 2.54 2.00
0.15 0.01 0.00
0.00 0.00 0.00
6.92 7.43 3.00
1.21 -0.85 0.00
9.68 3.94 2.00
5.70 14.90 4.00
10.10 1.54 2.00
6.47 14.90 4.00
5.16 14.76 4.00
9.62 5.45 2.00
10.54 2.56 2.00
0.16 -0.34 0.00
9.01 8.18 3.00
2.49 5.04 1.00
10.03 3.59 2.00
0.00 0.00 0.00
0.00 0.00 0.00
4.91 15.91 4.00
9.95 3.68 2.00
0.00 0.00 0.00
4.83 3.55 3.00
10.18 2.89 2.00
10.08 2.91 2.00
1.07 -1.00 0.00
9.61 4.43 2.00
2.37 4.73 1.00
0.58 0.11 0.00
7.35 7.55 3.00
1.52 -0.50 0.00
10.14 3.25 2.00
10.58 2.76 2.00
10.01 0.36 2.00
6.84 15.49 4.00
0.00 0.00 0.00
9.96 4.00 2.00
4.46 15.35 4.00
6.96 14.62 4.00
10.06 1.13 2.00
4.58 14.28 4.00
6.36 15.37 4.00
7.36 7.64 3.00
1.35 -0.71 0.00
3.68 15.82 4.00
1.45 5.98 1.00
2.65 0.44 0.00
5.12 14.50 4.00
-0.13 -0.61 0.00
7.74 6.68 3.00
9.84 1.54 2.00
0.84 -0.68 0.00
9.87 5.60 2.00
0.00 0.00 0.00
4.67 3.96 3.00
0.00 0.00 0.00
9.73 2.09 2.00
1.29 1.08 0.00
1.09 5.34 1.00
9.70 1.18 2.00
2.06 3.13 1.00
0.00 0.00 0.00
9.70 4.07 2.00
9.88 2.69 2.00
5.15 14.59 4.00
2.04 4.06 1.00
9.87 2.54 2.00
5.73 15.42 4.00
3.87 15.63 4.00
9.82 2.50 2.00
1.13 0.29 0.00
-1.08 1.64 0.00
9.84 0.75 2.00
8.10 3.85 3.00
4.58 14.98 4.00
0.00 0.00 0.00
2.65 7.19 1.00
3.28 0.16 0.00
6.13 15.65 4.00
6.10 14.53 4.00
9.62 3.73 2.00
6.20 14.94 4.00
10.60 2.87 2.00
9.78 6.39 2.00
9.81 3.59 2.00
7.13 6.14 3.00
4.68 5.18 3.00
2.23 0.20 0.00
2.50 4.88 1.00
6.49 14.27 4.00
9.72 3.76 2.00
0.00 0.00 0.00
8.64 9.79 3.00
5.77 5.66 3.00
0.00 0.00 0.00
5.18 15.20 4.00
0.62 0.46 0.00
2.07 3.58 1.00
1.72 -0.52 0.00
10.21 3.35 2.00
10.13 1.42 2.00
5.91 14.53 4.00
6.75 7.23 3.00
6.06 14.76 4.00
10.23 0.26 2.00
1.65 4.43 1.00
10.19 2.63 2.00
1.29 6.53 1.00
2.14 5.39 1.00
1.46 6.20 1.00
2.11 3.93 1.00
6.39 3.01 3.00
10.01 2.98 2.00
4.76 15.80 4.00
10.06 1.18 2.00
0.00 0.00 0.00
7.91 6.77 3.00
10.22 2.99 2.00
4.39 8.58 3.00
5.65 15.18 4.00
4.32 15.76 4.00
1.10 8.22 1.00
4.12 14.74 4.00
5.90 6.99 3.00
6.19 7.49 3.00
10.08 2.48 2.00
4.14 15.02 4.00
1.73 0.47 0.00
2.08 6.54 1.00
5.54 15.14 4.00
10.01 2.73 2.00
1.59 5.16 1.00
5.18 15.16 4.00
3.00 13.56 4.00
10.09 4.97 2.00
9.60 9.26 3.00
0.12 -0.84 0.00
9.89 4.84 2.00
7.78 12.42 3.00
9.59 3.46 2.00
10.54 1.61 2.00
1.18 0.15 0.00
9.75 2.68 2.00
9.83 3.83 2.00
10.16 -0.84 2.00
1.67 5.39 1.00
-0.06 0.89 0.00
5.79 14.65 4.00
1.58 0.55 0.00
1.32 5.42 1.00
4.03 14.57 4.00
6.01 7.82 3.00
9.82 2.73 2.00
0.00 0.00 0.00
4.32 16.01 4.00
1.48 0.31 0.00
5.67 6.57 3.00
0.00 0.00 0.00
10.28 0.63 2.00
0.00 0.00 0.00
0.00 0.00 0.00
0.62 1.44 0.00
5.28 8.40 3.00
6.83 14.43 4.00
0.00 -0.91 0.00
10.06 2.21 2.00
2.61 3.86 1.00
7.84 3.96 3.00
0.00 0.00 0.00
9.84 1.75 2.00
6.73 8.25 3.00
9.81 4.56 2.00
4.47 14.54 4.00
8.73 6.70 3.00
9.91 5.09 2.00
0.00 0.00 0.00
5.19 15.67 4.00
1.94 3.42 1.00
1.44 2.96 1.00
2.61 5.89 1.00
2.58 -0.26 0.00
9.95 -0.55 2.00
2.92 15.04 4.00
9.64 0.04 2.00
7.47 8.80 3.00
8.10 8.95 3.00
0.93 -0.87 0.00
3.07 5.82 1.00
7.40 8.34 3.00
9.44 4.89 2.00
10.14 0.35 2.00
4.90 15.18 4.00
4.98 9.99 3.00
0.00 0.00 0.00
4.21 14.88 4.00
5.71 15.14 4.00
1.25 -1.27 0.00
10.23 4.34 2.00
2.25 3.91 1.00
9.80 3.13 2.00
0.85 1.26 0.00
1.54 5.44 1.00
5.38 14.64 4.00
1.71 6.40 1.00
4.24 15.62 4.00
2.58 3.44 1.00
10.40 2.94 2.00
0.86 -1.27 0.00
1.06 0.47 0.00
9.92 2.72 2.00
10.01 2.41 2.00
2.99 8.12 3.00
1.47 0.14 0.00
1.61 6.84 1.00
4.93 14.97 4.00
1.44 -0.19 0.00
1.80 0.09 0.00
10.20 2.86 2.00
9.62 6.47 2.00
9.94 7.73 3.00
6.03 7.15 3.00
9.40 4.86 3.00
9.75 4.40 2.00
0.00 0.00 0.00
5.40 14.98 4.00
-0.20 -0.24 0.00
5.49 15.30 4.00
10.31 1.93 2.00
5.54 14.69 4.00
9.59 2.60 2.00
10.37 3.80 2.00
9.58 2.03 2.00
1.22 5.32 1.00
2.38 2.74 1.00
2.47 5.22 1.00
9.03 8.58 3.00
10.28 3.65 2.00
10.06 2.87 2.00
0.77 -0.13 0.00
10.01 3.85 2.00
-0.44 -0.43 0.00
4.52 3.47 3.00
-0.71 -1.30 0.00
10.32 4.01 2.00
6.73 7.62 3.00
1.89 7.67 1.00
0.00 0.00 0.00
2.09 6.68 1.00
9.39 8.89 3.00
5.89 14.70 4.00
9.39 1.27 2.00
2.74 -0.72 0.00
